"Etunimi","Lukumäärä"
"Nuna",7
"Nyima",7
"Ocean",7
"Oivikki",7
"Okuliina",7
"Olimpia",7
"Olinda",7
"Oliva",7
"Olsa",7
"Olta",7
"Oriana",7
"Otontytär",7
"Outi-Maarit",7
"Padma",7
"Palma",7
"Pamina",7
"Paprika",7
"Paraskevi",7
"Parichat",7
"Patrisia",7
"Paula-Sisko",7
"Pepina",7
"Peppi-Maria",7
"Pernille",7
"Petrova",7
"Pia-Christine",7
"Pia-Maaria",7
"Pia-Maija",7
"Piialiisa",7
"Piia-Sofia",7
"Piia-Susanna",7
"Piisku",7
"Pilvi-Maria",7
"Pirjo-Maija",7
"Pranvera",7
"Preet",7
"Primrose",7
"Princesse",7
"Prisha",7
"Päivi-Anneli",7
"Päivi-Hannele",7
"Päivi-Kristiina",7
"Päivänkukka",7
"Qaali",7
"Qiao",7
"R",7
"Rafif",7
"Ragne",7
"Raheem",7
"Raija-Helena",7
"Rain",7
"Rainersdotter",7
"Raisa-Maria",7
"Ralfsdotter",7
"Ramlo",7
"Raqia",7
"Rasa",7
"Rasheed",7
"Rayana",7
"Raz",7
"Raza",7
"Rei",7
"Reidun",7
"Ricarda",7
"Riika-Mari",7
"Riikka-Kaisa",7
"Riikkaliina",7
"Riikka-Marja",7
"Riin",7
"Riina-Maaria",7
"Riinamari",7
"Riina-Sofia",7
"Riitta-Hannele",7
"Riku",7
"Ritva-Marja",7
"Riya",7
"Rogersdotter",7
"Ronak",7
"Rong",7
"Roona",7
"Roosa-Liisa",7
"Rosaline",7
"Rosalita",7
"Rosanda",7
"Roseline",7
"Rose-Mary",7
"Rosinda",7
"Rositta",7
"Rosveig",7
"Runborg",7
"Ruqia",7
"Rusul",7
"Ruun",7
"Ruusumaria",7
"Ruusunkukka",7
"Ruuti",7
"Saanamaria",7
"Sabir",7
"Sabrije",7
"Sacha",7
"Saiid",7
"Saija-Maarit",7
"Saijamari",7
"Saija-Riina",7
"Sainabou",7
"Salmo",7
"Samulintytär",7
"Sanda",7
"Sanna-Katriina",7
"Sannariikka",7
"Sanni-Marja",7
"Santa",7
"Sara-Annika",7
"Sari-Elina",7
"Sari-Tiina",7
"Saron",7
"Sattar",7
"Satu-Anneli",7
"Satu-Orvokki",7
"Satu-Sirkku",7
"Satu-Sofia",7
"Saulintytär",7
"Sawda",7
"Seija-Maija",7
"Seira",7
"Sen",7
"Senait",7
"Seraina",7
"Serefina",7
"Seriina",7
"Serin",7
"Sesse",7
"Sevdije",7
"Sevin",7
"Seya",7
"Shadan",7
"Shatha",7
"Sheri",7
"Sheryl",7
"Shiloh",7
"Shivani",7
"Sigbrit",7
"Siikri",7
"Siina-Maria",7
"Siira",7
"Sinerva",7
"Singa",7
"Sini-Emilia",7
"Sini-Kristiina",7
"Sinililja",7
"Sini-Lilja",7
"Sinimaaria",7
"Sini-Marjaana",7
"Siriporn",7
"Sirissa",7
"Sirita",7
"Sirkka-Marja",7
"Sirkku-Marja",7
"Sirkku-Sisko",7
"Sirle",7
"Sirpa-Anneli",7
"Sisko-Sinikka",7
"Sissela",7
"Sisu",7
"Siu",7
"Sivan",7
"Sivina",7
"Soe",7
"Sofia-Emilia",7
"Soivi",7
"Solfrid",7
"Soumia",7
"Stavroula",7
"Sude",7
"Sukaina",7
"Sumaia",7
"Sunday",7
"Sunná",7
"Susa-Maria",7
"Susanni",7
"Susy",7
"Suvimaria",7
"Sveva",7
"Tahera",7
"Taikakukka",7
"Tala",7
"Tamar",7
"Tamika",7
"Tanja-Riitta",7
"Tarek",7
"Tareq",7
"Tarja-Kaarina",7
"Taru-Maaria",7
"Taslima",7
"Tatsiana",7
"Teia",7
"Tepa",7
"Terés",7
"Teresé",7
"Terhi-Leena",7
"Terhi-Maaria",7
"Terttu-Maija",7
"Terttu-Marja",7
"Tette",7
"Therecia",7
"Thérese",7
"Thidarat",7
"Thuan",7
"Thúy",7
"Tieu",7
"Tiia-Elina",7
"Tiia-Kaisa",7
"Tiia-Pauliina",7
"Tiina-Johanna",7
"Tiina-Maaria",7
"Tiinamaria",7
"Tiina-Susanna",7
"Tiita",7
"Tijana",7
"Tikkanen",7
"Tikli",7
"Tilda-Maria",7
"Timotei",7
"Tini",7
"Tipi",7
"Tipsu",7
"Tirliina",7
"Titta-Maaria",7
"Tiu",7
"Tiziana",7
"Toivontytär",7
"Tomas",7
"Tomsdotter",7
"Touko",7
"Tuija-Helena",7
"Tuuli-Sofia",7
"Tytti-Lotta",7
"Tytti-Maaria",7
"Tyty",7
"Ulla-Anneli",7
"Ulla-Elina",7
"Unna-Liina",7
"Untuva",7
"Urpu-Liisa",7
"Ute",7
"Walaa",7
"Valeriina",7
"Vallikki",7
"Valva",7
"Vann",7
"Warpu",7
"Wasana",7
"Vava",7
"Veeda",7
"Veija",7
"Veijontytär",7
"Veneta",7
"Venita",7
"Wia",7
"Victorina",7
"Wieslawa",7
"Viet",7
"Viljontytär",7
"Vilma-Riina",7
"Vione",7
"Virva-Leena",7
"Virve-Liisa",7
"Volha",7
"Vuokko-Leena",7
"Yahye",7
"Yaser",7
"Yasna",7
"Yaya",7
"Yessica",7
"Yoanna",7
"Yordanova",7
"Yousef",7
"Yurub",7
"Yvon",7
"Zahide",7
"Zaki",7
"Zea",7
"Zeidi",7
"Zeina",7
"Zelal",7
"Zenia",7
"Zoheir",7
"Zuhair",7
"Aamu-Ilona",6
"Aara",6
"Aasia",6
"Abas",6
"Abdihakin",6
"Abdihamid",6
"Abdikani",6
"Abdilaahi",6
"Abdiwahid",6
"Abdul-Hussain",6
"Abdullaahi",6
"Abdurahman",6
"Abiodun",6
"Abisola",6
"Abril",6
"Abuk",6
"Abuukar",6
"Adamiina",6
"Adara",6
"Adelee",6
"Adeli",6
"Adelisa",6
"Adena",6
"Adiela",6
"Adonica",6
"Adriane",6
"Adrienn",6
"Afiifa",6
"Afra",6
"Afrin",6
"Agathe",6
"Aïda",6
"Aidiid",6
"Aija-Sisko",6
"Aikku",6
"Aiman",6
"Ainara",6
"Ainaz",6
"Aino-Ellen",6
"Aino-Kaija",6
"Ainomarja",6
"Aino-Orvokki",6
"Ainur",6
"Aishe",6
"Aisho",6
"Aishwarya",6
"Aissatou",6
"Aive",6
"Akhtar",6
"Akselina",6
"Aku",6
"Akvilina",6
"Alannah",6
"Alegria",6
"Aleksander",6
"Aleksanni",6
"Alexzandra",6
"Alfsol",6
"Aliia",6
"Alizée",6
"Alizia",6
"Allikki",6
"Alli-Maria",6
"Ally",6
"Alondra",6
"Alsu",6
"Altina",6
"Aluel",6
"Alvia",6
"Aly",6
"Amaka",6
"Amandeep",6
"Amari",6
"Amit",6
"Amjad",6
"Anahit",6
"Anamaria",6
"Anastazia",6
"Anat",6
"Anaya",6
"Anceli",6
"Anda",6
"Andreina",6
"Andrina",6
"Anea",6
"Aneri",6
"Anfac",6
"Angélica",6
"Angeliga",6
"Angeliqa",6
"Ánh",6
"Anilia",6
"Anisha",6
"Anitha",6
"Anja-Irmeli",6
"Anjariitta",6
"Anjela",6
"Anjuta",6
"Anke",6
"Anleena",6
"Ánná",6
"Annabeth",6
"Anna-Kaisu",6
"Annaleea",6
"Anna-Linda",6
"Anna-Lydia",6
"Annaroosa",6
"Anna-Sophie",6
"Anna-Veera",6
"Annéa",6
"Annelei",6
"Anne-Maiju",6
"Anne-Mariia",6
"Anne-Marjukka",6
"Anne-Mie",6
"Annet",6
"Annick",6
"Anni-Elisa",6
"Anni-Ellen",6
"Anni-Erika",6
"Annimaari",6
"Anni-Olivia",6
"Annis",6
"Anni-Saara",6
"Ann-Kristiina",6
"Annu-Leena",6
"Annu-Maaria",6
"Anriika",6
"Anseliga",6
"Anu-Katariina",6
"Anumaria",6
"Aparecida",6
"Aprilia",6
"Aqsa",6
"Aram",6
"Arbnora",6
"Arja-Hannele",6
"Arjaleena",6
"Arjaliisa",6
"Armiita",6
"Artina",6
"Arzo",6
"Asa",6
"Ashlee",6
"Aspasia",6
"Asta-Leena",6
"Atanasova",6
"Atefa",6
"Auli-Marja",6
"Aweis",6
"Aviela",6
"Axel",6
"Aysu",6
"Ayu",6
"Aza",6
"Azam",6
"Azhaar",6
"Azin",6
"B.",6
"Bafrin",6
"Bahija",6
"Bahrije",6
"Bailey",6
"Bani",6
"Barre",6
"Batseba",6
"Baya",6
"Beatha",6
"Beatric",6
"Beatrise",6
"Bebe",6
"Begum",6
"Behije",6
"Belen",6
"Bella-Maria",6
"Ben",6
"Bengta",6
"Benitta",6
"Beren",6
"Bintu",6
"Birgith",6
"Bitja",6
"Blondina",6
"Boi",6
"Brita-Stina",6
"Britten",6
"Britt-Lis",6
"Bärbel",6
"Caarin",6
"Calla",6
"Camilia",6
"Carmencita",6
"Carmina",6
"Casimira",6
"Cathleen",6
"Cati",6
"Cecelia",6
"Celene",6
"Céleste",6
"Cessa",6
"Ceyda",6
"Charmaine",6
"Chasmine",6
"Chatarine",6
"Chayapa",6
"Chidimma",6
"Chinenye",6
"Chinyere",6
"Cinja",6
"Cinna",6
"Clarita",6
"Comfort",6
"Cong",6
"Constanza",6
"Cuc",6
"Daaria",6
"Dagmara",6
"Dai",6
"Daina",6
"Danae",6
"Darcy",6
"Deego",6
"Deepa",6
"Delali",6
"Deng",6
"Deone",6
"Dewi",6
"Devina",6
"Diamanda",6
"Diara",6
"Dilay",6
"Dine",6
"Diora",6
"Disa-Maria",6
"Djamila",6
"Doan",6
"Dorothéa",6
"Doruntina",6
"Duru",6
"Dzenana",6
"Ebunoluwa",6
"Edelina",6
"Edia",6
"Edibe",6
"Ediita",6
"Ediitta",6
"Eemi",6
"Eetuntytär",6
"Eeva-Karoliina",6
"Eeva-Katri",6
"Eeva-Marie",6
"Eeva-Tuulia",6
"Eeva-Tuulikki",6
"Eevi-Sofia",6
"Effiina",6
"Eila-Riitta",6
"Eilidh",6
"Einontytär",6
"Elaha",6
"Eldina",6
"Eleah",6
"Elessa",6
"Elianne",6
"Élise",6
"Elizabeta",6
"Eljesa",6
"Ella-Amanda",6
"Ellamaija",6
"Ella-Reetta",6
"Ella-Stiina",6
"Ellen-Maria",6
"Elliana",6
"Ellianna",6
"Elli-Inkeri",6
"Elli-Kaisa",6
"Ellina",6
"Elliott",6
"Elliroosa",6
"Elpida",6
"Elsa-Marja",6
"Elsie-Maj",6
"Elsvig",6
"Emélie",6
"Emerald",6
"Emerentsia",6
"Emilianna",6
"Emilina",6
"Emma-Ilona",6
"Emma-Lina",6
"Emma-Olivia",6
"Emma-Tuulia",6
"Emmi-Emilia",6
"Emmi-Inkeri",6
"Emmi-Roosa",6
"Enissa",6
"Enni-Mari",6
"Ennimaria",6
"Ensilumi",6
"Eri",6
"Ericka",6
"Ericsdotter",6
"Erinna",6
"Esmat",6
"Esmeray",6
"Esperance",6
"Essi-Elina",6
"Essi-Ilona",6
"Essu",6
"Esta",6
"Estell",6
"Etla",6
"Eunika",6
"Eva-Brita",6
"Eva-Lotte",6
"Ewe",6
"Evette",6
"Ewy",6
"Fadima",6
"Fahimeh",6
"Faine",6
"Faleh",6
"Fani",6
"Faranak",6
"Faria",6
"Fatbardha",6
"Favor",6
"Fe",6
"Felina",6
"Felisa",6
"Felizia",6
"Feryal",6
"Feven",6
"Fia-Maria",6
"Firdaus",6
"Fowzia",6
"Fozia",6
"Frederiikka",6
"Frederike",6
"Furaha",6
"Gaby",6
"Gaelle",6
"Gala",6
"Gauri",6
"Gemina",6
"Geneviève",6
"Giau",6
"Gifty",6
"Ginger",6
"Gisèle",6
"Gladis",6
"Gohar",6
"Golda",6
"Gretha",6
"Gretta",6
"Griselda",6
"Gunneli",6
"Gülen",6
"Göthild",6
"Haagar",6
"Haboon",6
"Haitham",6
"Haja",6
"Halala",6
"Halima-Sadia",6
"Hamdan",6
"Hanim",6
"Hanna-Kerttu",6
"Hannaliina",6
"Hanna-Liina",6
"Hannamaaria",6
"Hanna-Marjut",6
"Hannareetta",6
"Hannariitta",6
"Hannukka",6
"Harmony",6
"Harriett",6
"Hawra",6
"Hawraa",6
"Haylie",6
"Hedie",6
"Heidi-Kristiina",6
"Heidi-Maija",6
"Helène",6
"Heleri",6
"Heli-Marjatta",6
"Helisa",6
"Heli-Tuulia",6
"Heljä-Marja",6
"Helmikki",6
"Helmi-Sisko",6
"Henna-Elina",6
"Henna-Maaret",6
"Hennamaria",6
"Henna-Marika",6
"Henna-Marja",6
"Henriet",6
"Henrik",6
"Hephzibah",6
"Hertta-Liisa",6
"Hetafia",6
"Heta-Maaria",6
"Hidaya",6
"Hildeborg",6
"Hildegun",6
"Hildegund",6
"Hilke",6
"Hilkka-Helena",6
"Hilkka-Maria",6
"Hilla-Sofia",6
"Hilma-Liisa",6
"Hisham",6
"Homaira",6
"Humaira",6
"Hymni",6
"Ida-Olivia",6
"Ida-Riikka",6
"Ida-Roosa",6
"Idel",6
"Ihalempi",6
"Ihanne",6
"Iida-Alina",6
"Iida-Amalia",6
"Iida-Katariina",6
"Iida-Leena",6
"Iidalotta",6
"Iida-Riikka",6
"Iidasofia",6
"Iida-Stiina",6
"Iida-Tuulia",6
"Iina-Elina",6
"Iina-Julia",6
"Iina-Maaria",6
"Iita-Liina",6
"Iita-Mari",6
"Ilari",6
"Ilhaam",6
"Ilieva",6
"Ilmarintytär",6
"Imola",6
"Inga-Lene",6
"Ingaliina",6
"Inga-Marita",6
"Inga-Riitta",6
"Inge-Lis",6
"Ingvild",6
"Inka-Amanda",6
"Inker",6
"Inkku",6
"Inneli",6
"Iqbal",6
"Irja-Kaarina",6
"Irja-Riitta",6
"Irma-Riitta",6
"Isaela",6
"Isa-Erika",6
"Isa-Lotta",6
"Isebel",6
"Isman",6
"Jaana-Helena",6
"Jaana-Kaarina",6
"Jaana-Leena",6
"Jaane",6
"Jacobine",6
"Jadelmiina",6
"Jadena",6
"Jainaba",6
"Jamile",6
"Janelia",6
"Janete",6
"Janike",6
"Janna-Julia",6
"Janna-Maaria",6
"Janna-Riina",6
"Jarla",6
"Jarona",6
"Jassim",6
"Jaya",6
"Jeanett",6
"Jeanne-Marie",6
"Jelinda",6
"Jennah",6
"Jenna-Jasmin",6
"Jenna-Leena",6
"Jenna-Maarit",6
"Jenni-Annika",6
"Jenni-Noora",6
"Jenni-Pauliina",6
"Jenny-Emilia",6
"Jenny-Liisa",6
"Jenny-Mari",6
"Jerena",6
"Jeruto",6
"Jesica",6
"Jesus",6
"Jewel",6
"Jevgenjevna",6
"Jianna",6
"Jinni",6
"Joanina",6
"Joanniina",6
"Jody",6
"Joëlle",6
"Joonatan",6
"Jouna",6
"Judita",6
"Juhanna",6
"Jule",6
"Juliann",6
"Julieth",6
"Jurievna",6
"Jutta-Emilia",6
"Juulie",6
"Jwana",6
"K.",6
"Kadiye",6
"Kairit",6
"Kajal",6
"Kajsdotter",6
"Kalpana",6
"Kaltun",6
"Kami",6
"Kani",6
"Kanita",6
"Kanya",6
"Karena",6
"Karetta",6
"Karinsdotter",6
"Karlotte",6
"Karmel",6
"Karmela",6
"Karuliina",6
"Katalina",6
"Katherin",6
"Kati-Helena",6
"Kati-Marika",6
"Kati-Riina",6
"Katja-Riikka",6
"Katri-Liisa",6
"Katriona",6
"Kaunokki",6
"Kazhal",6
"Kehatan",6
"Keiko",6
"Keisha",6
"Kelli",6
"Kelsey",6
"Kerttu-Leena",6
"Kerttu-Liina",6
"Kesätuuli",6
"Kevättuuli",6
"Keyf",6
"Keziah",6
"Khaali",6
"Khadiija",6
"Khadijeh",6
"Khanittha",6
"Khin",6
"Khira",6
"Ki",6
"Kien",6
"Kiera",6
"Kimia",6
"Kirre",6
"Kirsi-Anneli",6
"Kirsi-Johanna",6
"Kirsi-Minna",6
"Kirsintytär",6
"Kirstie",6
"Kirsti-Elina",6
"Kita",6
"Koskinen",6
"Krishna",6
"Krispiina",6
"Kristalli",6
"Kseniya",6
"Kunilla",6
"Kurdistan",6
"Kustava",6
"Kyla",6
"Kyynel",6
"Kärt",6
"Lalia",6
"Lane",6
"Latife",6
"Lauramaija",6
"Laurantytär",6
"Laura-Tuulia",6
"Laureline",6
"Laurence",6
"Lauri",6
"Laventeli",6
"Layan",6
"Leena-Kaija",6
"Leena-Katriina",6
"Leena-Kristiina",6
"Leila-Anneli",6
"Leila-Maria",6
"Leimu",6
"Lemoni",6
"Lenka",6
"Lewis",6
"Liena",6
"Liese",6
"Liesel",6
"Liibaan",6
"Liili",6
"Liisa-Anneli",6
"Liisa-Elina",6
"Liisa-Inkeri",6
"Lijana",6
"Lilan",6
"Lili-Anne",6
"Liljana",6
"Lillebil",6
"Limei",6
"Lina-Sofia",6
"Lindiwe",6
"Linna",6
"Linneá",6
"Liseli",6
"Lizzy",6
"Ljubica",6
"Lootus",6
"Lorelei",6
"Loreley",6
"Lorette",6
"Los",6
"Lottamari",6
"Lotta-Riikka",6
"Lottie",6
"Louisé",6
"Lovelia",6
"Luay",6
"Luba",6
"Lucianna",6
"Lucrezia",6
"Lunetta",6
"Luong",6
"Luula",6
"Maarea",6
"Maayan",6
"Madde",6
"Madhu",6
"Madiha",6
"Maeva",6
"Mahabad",6
"Mahamed-Deeq",6
"Mahamuud",6
"Mahdia",6
"Mahin",6
"Mahmud",6
"Maija-Inkeri",6
"Maija-Riina",6
"Maiken",6
"Mailiina",6
"Mailiis",6
"Mailiisa",6
"Mai-Liisa",6
"Mailin",6
"Maj-Kristin",6
"Majok",6
"Majvi",6
"Makeda",6
"Mala",6
"Malalai",6
"Malyuun",6
"Mamie",6
"Manju",6
"Mareike",6
"Maria-Annika",6
"Marianneli",6
"Marianni",6
"Maria-Theresa",6
"Marie-Helen",6
"Marie-Therese",6
"Marijke",6
"Mari-Katriina",6
"Marisha",6
"Marite",6
"Marith",6
"Marja-Irmeli",6
"Marja-Leea",6
"Marjami",6
"Marja-Sofia",6
"Marja-Tellervo",6
"Marjel",6
"Marjella",6
"Marjette",6
"Marjo-Katriina",6
"Marjo-Kristiina",6
"Marjontytär",6
"Marjo-Tuulia",6
"Marlina",6
"Marques",6
"Martinsdotter",6
"Martta-Maria",6
"Maryelle",6
"Masal",6
"Mattea",6
"Mattiasdotter",6
"Mauriitta",6
"Mayah",6
"Mayow",6
"Mayuree",6
"Mea-Maaria",6
"Mechthild",6
"Medeia",6
"Mediha",6
"Mee",6
"Meimei",6
"Meital",6
"Melda",6
"Melena",6
"Melli",6
"Mélodie",6
"Mercedez",6
"Meri-Johanna",6
"Merikaisla",6
"Merilii",6
"Merja-Maija",6
"Merja-Maria",6
"Merja-Sinikka",6
"Merje",6
"Merlina",6
"Mervi-Liisa",6
"Metsäkukka",6
"Metsälintu",6
"Mevlude",6
"Mia-Lisa",6
"Michalina",6
"Mickaela",6
"Miia-Maaret",6
"Miiamari",6
"Miia-Marja",6
"Miina-Maaria",6
"Miina-Maija",6
"Miira-Maria",6
"Mila-Marie",6
"Milarka",6
"Mila-Sofia",6
"Milisa",6
"Milja-Maija",6
"Milja-Mari",6
"Milla-Liisa",6
"Minel",6
"Minna-Lotta",6
"Minnariitta",6
"Minttu-Sofia",6
"Mintunkukka",6
"Mira-Bella",6
"Miraella",6
"Mira-Liisa",6
"Miranja",6
"Mira-Sofia",6
"Mira-Tuulia",6
"Mirei",6
"Mireta",6
"Mirje",6
"Mirka-Maaria",6
"Mirkka-Liisa",6
"Mirkka-Maaria",6
"Mirva-Riitta",6
"Mirvete",6
"Mirza",6
"Mischa",6
"Misha",6
"Mobina",6
"Mon",6
"Monira",6
"Montaha",6
"Mooa",6
"Mooni",6
"Morag",6
"Moriah",6
"Mostafa",6
"Mouna",6
"Mousa",6
"Mozhgan",6
"Muhudin",6
"Muoi",6
"Muwada",6
"Månsdotter",6
"Märtta",6
"Nabiha",6
"Nael",6
"Naheed",6
"Naiima",6
"Naiimo",6
"Najiba",6
"Namfon",6
"Namthip",6
"Nandi",6
"Nanna-Johanna",6
"Nashmil",6
"Nasir",6
"Nassir",6
"Nastasja",6
"Nawar",6
"Nay",6
"Nazife",6
"Nazime",6
"Ndidi",6
"Nea-Nora",6
"Nefer",6
"Nelea",6
"Nelli-Mari",6
"Nera",6
"Neria",6
"Nevena",6
"Nghi",6
"Nicha",6
"Nicki",6
"Niilontytär",6
"Niina-Kristiina",6
"Niina-Maaria",6
"Niinamari",6
"Niina-Susanna",6
"Nikoline",6
"Nikontytär",6
"Nilay",6
"Nilgün",6
"Nilmini",6
"Niloofar",6
"Nina-Carita",6
"Nina-Kaisa",6
"Ninamari",6
"Nina-Riitta",6
"Nittaya",6
"Noe",6
"Noemie",6
"Noora-Elina",6
"Noora-Kaisa",6
"Noova",6
"Norea",6
"Noreen",6
"Nuradin",6
"Nuru",6
"Nuua",6
"Odetta",6
"Oili-Maria",6
"Olja",6
"Ololade",6
"Oluwanifemi",6
"Oluwasemilore",6
"Oluwatoyin",6
"Onjukka",6
"Onni",6
"Onyinye",6
"Oona-Elina",6
"Oona-Julia",6
"Oonamaria",6
"Oona-Roosa",6
"Orathai",6
"Othman",6
"Ottilja",6
"Ouna",6
"Outimaria",6
"Outi-Sisko",6
"Palina",6
"Palwasha",6
"Panuntytär",6
"Parwin",6
"Paula-Elina",6
"Paula-Helena",6
"Paulantytär",6
"Peetra",6
"Pegah",6
"Pei",6
"Perihan",6
"Pervin",6
"Petra-Leena",6
"Petra-Nella",6
"Phuc",6
"Pia-Anneli",6
"Pialiisa",6
"Pia-Lisa",6
"Pia-Lotta",6
"Pia-Marita",6
"Pia-Tiina",6
"Pieta-Maria",6
"Pietta",6
"Piia-Leena",6
"Piia-Maaria",6
"Piia-Riina",6
"Pinja-Emilia",6
"Pinja-Pauliina",6
"Pirit",6
"Pirjatta",6
"Pirjo-Anneli",6
"Pirkko-Kaarina",6
"Pirkko-Sisko",6
"Piu",6
"Puja",6
"Puro",6
"Pääsky",6
"Qader",6
"Raama",6
"Rabeh",6
"Racheal",6
"Radmila",6
"Rae-Marja",6
"Rafal",6
"Raffaella",6
"Raghad",6
"Ragny",6
"Rahmah",6
"Raia",6
"Raida",6
"Raihana",6
"Rajana",6
"Ramadan",6
"Rami",6
"Ran",6
"Rashida",6
"Rasool",6
"Ratna",6
"Ratree",6
"Rayne",6
"Razzak",6
"Reeta-Leena",6
"Reetrika",6
"Rehana",6
"Rehema",6
"Reija-Riikka",6
"Renu",6
"Reta",6
"Rica",6
"Rihana",6
"Riikka-Liina",6
"Riikka-Lotta",6
"Riikkamaria",6
"Riitta-Elina",6
"Riittakaisa",6
"Riitta-Stiina",6
"Rinka",6
"Ritva-Helena",6
"Ritva-Sisko",6
"Rivka",6
"Róisín",6
"Roja",6
"Roksana",6
"Ronahi",6
"Ronit",6
"Roosa-Maarit",6
"Roosa-Marie",6
"Roosi",6
"Rosaria",6
"Ros-Britt",6
"Rosemaria",6
"Roshild",6
"Roshni",6
"Ros-May",6
"Routa",6
"Rowan",6
"Roxane",6
"Róza",6
"Rozan",6
"Rubi",6
"Ruija",6
"Rumejsa",6
"Ruqaya",6
"Ruusu-Marja",6
"Ruwayda",6
"Ruweida",6
"Saaka",6
"Saamiya",6
"Saarakaisa",6
"Saara-Liina",6
"Saari",6
"Sabri",6
"Sada",6
"Sadette",6
"Sai",6
"Saija-Sisko",6
"Sajida",6
"Sammal",6
"Sampontytär",6
"Sanae",6
"Sanie",6
"Sanika",6
"Sanna-Kaarina",6
"Sanna-Karoliina",6
"Sanna-Katri",6
"Sanna-Maaret",6
"Sannamaaria",6
"Sanna-Susanna",6
"Sanna-Tiina",6
"Sanni-Lotta",6
"Sanni-Maaria",6
"Sannimaija",6
"Saphira",6
"Sapphire",6
"Saraswati",6
"Sari-Päivi",6
"Satumari",6
"Satu-Marjatta",6
"Satu-Riikka",6
"Satu-Tiina",6
"Sebahat",6
"Seeri",6
"Sefanja",6
"Seher",6
"Seijaliisa",6
"Seile",6
"Selima",6
"Selli",6
"Selmiina",6
"Semina",6
"Sengül",6
"Senja-Sofia",6
"Serah",6
"Serwaa",6
"Sevasti",6
"Seveliina",6
"Sh.",6
"Shabana",6
"Shabo",6
"Shalom",6
"Sharareh",6
"Sharlotta",6
"Shathy",6
"Shaymaa",6
"Sheekh",6
"Shekinah",6
"Shelley",6
"Sheng",6
"Shirwa",6
"Shkurta",6
"Shler",6
"Shwan",6
"Shyhrete",6
"Siad",6
"Siddig",6
"Sigyn",6
"Siimi",6
"Silene",6
"Silja-Leena",6
"Silja-Liisa",6
"Simonetta",6
"Sinetta",6
"Sini-Annika",6
"Sini-Kukka",6
"Sini-Marjut",6
"Siobhán",6
"Sirianna",6
"Sirigli",6
"Sirine",6
"Siriwan",6
"Sirja-Liisa",6
"Sirkka-Lisa",6
"Sirkka-Riitta",6
"Sirpaliisa",6
"Sirpa-Maarit",6
"Sirri",6
"Sisko-Anneli",6
"Sisko-Inkeri",6
"Sneha",6
"Snezana",6
"Snövej",6
"Sofiaana",6
"Sofi-Maria",6
"Soili-Marja",6
"Solana",6
"Solena",6
"Somjai",6
"Sonila",6
"Sophi",6
"Sorjo",6
"Soumaya",6
"Sousan",6
"Sowda",6
"Sozan",6
"Stiina-Maria",6
"Stoyanova",6
"Suaad",6
"Sudarat",6
"Suheila",6
"Sukeyna",6
"Sundari",6
"Sunisa",6
"Susse",6
"Suvi-Helena",6
"Suvi-Ilona",6
"Suvi-Leena",6
"Suvi-Sanna",6
"Suvi-Sinikka",6
"Suzy",6
"Sveta",6
"Säkene",6
"Sörensdotter",6
"Tabarak",6
"Tahereh",6
"Tahir",6
"Tahmina",6
"Taija-Liisa",6
"Taika-Kukka",6
"Taikatuulia",6
"Taina-Maarit",6
"Taisiia",6
"Taissia",6
"Taja",6
"Tammi",6
"Tammy",6
"Tanika",6
"Tanja-Lotta",6
"Tanja-Maaria",6
"Taru-Liisa",6
"Taru-Maarit",6
"Taru-Marja",6
"Tau",6
"Taunontytär",6
"Téa",6
"Teija-Tuulia",6
"Tenna",6
"Terézia",6
"Terhi-Maija",6
"Terry",6
"Tesma",6
"Tessalina",6
"Teuvontytär",6
"Thekla",6
"Therés",6
"Thindra",6
"Tian",6
"Tiia-Sisko",6
"Tiiju",6
"Tiina-Annukka",6
"Tiina-Hannele",6
"Tiina-Tuulikki",6
"Tin",6
"Tina-Marie",6
"Tine",6
"Tinet",6
"Tinja-Maria",6
"Titta-Liisa",6
"Titta-Tuulia",6
"Topias",6
"Tua-Maria",6
"Tuija-Tiina",6
"Tuisku-Tuulia",6
"Tunja",6
"Tuovikki",6
"Turid",6
"Tutu",6
"Tuula-Liisa",6
"Tuula-Marita",6
"Tuuletar",6
"Tuuti",6
"Typy",6
"Tytti-Leena",6
"Ulla-Inkeri",6
"Ullakaisa",6
"Ulla-Lena",6
"Ulla-Maja",6
"Ulla-Marjut",6
"Umaima",6
"Usha",6
"Uura",6
"Vadimovna",6
"Wael",6
"Waithera",6
"Valentia",6
"Valéria",6
"Vanida",6
"Vanna",6
"Vasilevna",6
"Veanna",6
"Veikontytär",6
"Vela",6
"Welma",6
"Wenche",6
"Whitney",6
"Viida",6
"Viivi-Emilia",6
"Vilhemiina",6
"Vilho",6
"Vili",6
"Vilinä",6
"Vilja-Maaria",6
"Vineda",6
"Winter",6
"Violiina",6
"Virpi-Helena",6
"Virpi-Marja",6
"Virpi-Sisko",6
"Xiaoyan",6
"Xiaoyu",6
"Xu",6
"Yamna",6
"Yanisa",6
"Yaseen",6
"Ylva-Li",6
"Yodit",6
"Yohanna",6
"Yolande",6
"Yumna",6
"Zade",6
"Zafira",6
"Zahia",6
"Zahira",6
"Zaineb",6
"Zarife",6
"Zawadi",6
"Zekiye",6
"Zenaida",6
"Zhi",6
"Zi",6
"Zinat",6
"Zoha",6
"Zohreh",6
"Zora",6
"Zorica",6
"Zübeyde",6
"Åsa-Maria",6
"Älva",6
